probe_id	path	profile	previous_runtime_class	current_runtime_class	previous_projection	current_projection	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref
p1307.construct.Selector	p1307.construct.Selector	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Selector
p1307.construct.Selector	p1307.construct.Selector	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Selector
p1307.json.value.Selector	p1307.json.value.Selector	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Selector
p1307.json.value.Selector	p1307.json.value.Selector	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Selector
p1307.json.value.Selector	p1307.json.value.Selector	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Selector
p1307.json.value.Selector	p1307.json.value.Selector	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Selector
p1307.toml.value.Selector	p1307.toml.value.Selector	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Selector
p1307.toml.value.Selector	p1307.toml.value.Selector	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Selector
p1307.toml.value.Selector	p1307.toml.value.Selector	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Selector
p1307.toml.value.Selector	p1307.toml.value.Selector	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Selector
p1307.yaml.value.Selector	p1307.yaml.value.Selector	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Selector
p1307.yaml.value.Selector	p1307.yaml.value.Selector	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Selector
p1307.yaml.value.Selector	p1307.yaml.value.Selector	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Selector
p1307.yaml.value.Selector	p1307.yaml.value.Selector	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Selector
p1307.construct.Symbol	p1307.construct.Symbol	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Symbol
p1307.construct.Symbol	p1307.construct.Symbol	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Symbol
p1307.construct.Symbol	p1307.construct.Symbol	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Symbol
p1307.construct.Symbol	p1307.construct.Symbol	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Symbol
p1307.json.value.Symbol	p1307.json.value.Symbol	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Symbol
p1307.json.value.Symbol	p1307.json.value.Symbol	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Symbol
p1307.json.value.Symbol	p1307.json.value.Symbol	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Symbol
p1307.json.value.Symbol	p1307.json.value.Symbol	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Symbol
p1307.toml.value.Symbol	p1307.toml.value.Symbol	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Symbol
p1307.toml.value.Symbol	p1307.toml.value.Symbol	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Symbol
p1307.toml.value.Symbol	p1307.toml.value.Symbol	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Symbol
p1307.toml.value.Symbol	p1307.toml.value.Symbol	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Symbol
p1307.yaml.value.Symbol	p1307.yaml.value.Symbol	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Symbol
p1307.yaml.value.Symbol	p1307.yaml.value.Symbol	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Symbol
p1307.yaml.value.Symbol	p1307.yaml.value.Symbol	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Symbol
p1307.yaml.value.Symbol	p1307.yaml.value.Symbol	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Symbol	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Symbol
p1307.construct.Args	p1307.construct.Args	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Args
p1307.construct.Args	p1307.construct.Args	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Args
p1307.construct.Args	p1307.construct.Args	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Args
p1307.construct.Args	p1307.construct.Args	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Args
p1307.json.value.Args	p1307.json.value.Args	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Args
p1307.json.value.Args	p1307.json.value.Args	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Args
p1307.json.value.Args	p1307.json.value.Args	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Args
p1307.json.value.Args	p1307.json.value.Args	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Args
p1307.toml.value.Args	p1307.toml.value.Args	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Args
p1307.toml.value.Args	p1307.toml.value.Args	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Args
p1307.toml.value.Args	p1307.toml.value.Args	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Args
p1307.toml.value.Args	p1307.toml.value.Args	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Args
p1307.yaml.value.Args	p1307.yaml.value.Args	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Args
p1307.yaml.value.Args	p1307.yaml.value.Args	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Args
p1307.yaml.value.Args	p1307.yaml.value.Args	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Args
p1307.yaml.value.Args	p1307.yaml.value.Args	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Args
p1307.construct.State	p1307.construct.State	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.State
p1307.construct.State	p1307.construct.State	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.State
p1307.construct.State	p1307.construct.State	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.State
p1307.construct.State	p1307.construct.State	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.State
p1307.json.value.State	p1307.json.value.State	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.State
p1307.json.value.State	p1307.json.value.State	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.State
p1307.json.value.State	p1307.json.value.State	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.State
p1307.json.value.State	p1307.json.value.State	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.State
p1307.toml.value.State	p1307.toml.value.State	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.State
p1307.toml.value.State	p1307.toml.value.State	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.State
p1307.toml.value.State	p1307.toml.value.State	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.State
p1307.toml.value.State	p1307.toml.value.State	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.State
p1307.yaml.value.State	p1307.yaml.value.State	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.State
p1307.yaml.value.State	p1307.yaml.value.State	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.State
p1307.yaml.value.State	p1307.yaml.value.State	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.State
p1307.yaml.value.State	p1307.yaml.value.State	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.State	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.State
p1307.construct.Counter	p1307.construct.Counter	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Counter
p1307.construct.Counter	p1307.construct.Counter	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Counter
p1307.construct.Counter	p1307.construct.Counter	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Counter
p1307.construct.Counter	p1307.construct.Counter	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Counter
p1307.json.value.Counter	p1307.json.value.Counter	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Counter
p1307.json.value.Counter	p1307.json.value.Counter	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Counter
p1307.json.value.Counter	p1307.json.value.Counter	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Counter
p1307.json.value.Counter	p1307.json.value.Counter	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Counter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Counter
